SUBJECT_RACE,REASON_FOR_FORCE,OFFICER_RACE
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Black,Resisting Arrest,White
Hispanic,Assaulting Citizen(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
Hispanic,Assaulting Officer(s),White
